K,L,Accuracy,Mean-squared error,Precision,Recall,Type 1 error rate,Type 2 error rate,F1 score,Real time (s),CPU time (s)
11,3,0.9943,0.00545289256198347,0.9827760891590679,0.9603960396039604,0.0018909899888765295,0.03960396039603964,0.971457185778668,4.815809299936518,54.34375
11,4,0.9932,0.004830578512396694,0.9851380042462845,0.945010183299389,0.0015524506542470614,0.05498981670061098,0.9646569646569646,4.921248799888417,54.03125
11,5,0.9948,0.0048090909090909096,0.9805491990846682,0.9607623318385651,0.0018664909969257795,0.039237668161434924,0.970554926387316,4.842617999995127,53.734375
11,6,0.9965,0.0027818181818181817,0.9792315680166147,0.9843423799582464,0.0022119000221190004,0.01565762004175364,0.9817803227485685,4.8422681000083685,53.421875
11,7,0.9916,0.006914876033057851,0.9636542239685658,0.9542801556420234,0.004123941150245208,0.0457198443579766,0.9589442815249266,4.8998022000305355,54.5625
11,8,0.9915,0.006521487603305785,0.988998899889989,0.9229979466119097,0.0011079104808331486,0.0770020533880903,0.9548592671269251,4.798307899851352,52.59375
11,9,0.9904,0.0073272727272727265,0.954228855721393,0.9504459861248761,0.005116227338449561,0.049554013875123926,0.9523336643495531,4.845358200138435,53.1875
12,0,0.9958,0.0030659722222222225,0.9671314741035857,0.9908163265306122,0.003658536585365854,0.009183673469387754,0.9788306451612903,4.935893099987879,53.6875
12,1,0.9926,0.004934027777777777,0.9417152373022482,0.9964757709251101,0.007896221094190638,0.0035242290748899174,0.9683219178082193,4.946188800036907,55.34375
12,2,0.9933,0.005611111111111112,0.9868819374369324,0.9476744186046512,0.0014495985727029437,0.05232558139534882,0.966880869995057,4.723335500108078,51.75
12,3,0.9942,0.005459027777777778,0.976,0.9663366336633663,0.0026696329254727474,0.03366336633663369,0.9711442786069652,4.844934200169519,52.953125
12,4,0.9933,0.004904861111111112,0.9780564263322884,0.9531568228105907,0.002328675981370592,0.046843177189409335,0.9654461062403301,4.979781000176445,54.546875
12,5,0.9948,0.004821527777777777,0.9719101123595506,0.9697309417040358,0.0027448397013614405,0.030269058295964157,0.9708193041526375,4.929064000025392,53.34375
12,6,0.9959,0.0028944444444444443,0.972193614830072,0.9853862212943633,0.0029860650298606504,0.014613778705636737,0.9787454639709694,4.859168599825352,53.03125
12,7,0.9916,0.006986805555555556,0.961839530332681,0.9562256809338522,0.004346856888096299,0.043774319066147815,0.9590243902439025,4.780559400096536,53.671875
12,8,0.992,0.006613194444444444,0.9848156182212582,0.9322381930184805,0.0015510746731664082,0.06776180698151946,0.957805907172996,4.882655699970201,53.46875
12,9,0.99,0.007342361111111111,0.9460255152109912,0.9554013875123885,0.006117228339450562,0.044598612487611544,0.9506903353057199,4.9227896998636425,54.0625
13,0,0.9961,0.00309112426035503,0.970970970970971,0.9897959183673469,0.003215077605321508,0.010204081632653073,0.9802930773117736,4.766901199938729,52.03125
13,1,0.9928,0.00497396449704142,0.9447698744769875,0.9947136563876652,0.007445008460236886,0.005286343612334821,0.9690987124463519,4.584405699977651,51.90625
13,2,0.9917,0.005671597633136095,0.9866666666666667,0.9321705426356589,0.0014495985727029437,0.0678294573643411,0.9586447433981067,4.4948269000742584,49.28125
13,3,0.9941,0.0055674556213017755,0.9788519637462235,0.9623762376237623,0.0023359288097886542,0.03762376237623766,0.9705441837244133,4.787419599946588,53.171875
13,4,0.9924,0.004921301775147929,0.9819148936170212,0.939918533604888,0.0018851186515857175,0.060081466395112026,0.9604578563995836,4.800489600049332,53.015625
13,5,0.9942,0.0048508875739644965,0.9793103448275862,0.9551569506726457,0.001976284584980237,0.04484304932735428,0.967082860385925,4.84264549985528,54.4375
13,6,0.9964,0.002888165680473373,0.9782157676348547,0.9843423799582464,0.00232249502322495,0.01565762004175364,0.9812695109261186,4.870912699960172,54.453125
13,7,0.9913,0.007053254437869822,0.9644619940769991,0.9503891050583657,0.004012483281319661,0.04961089494163429,0.9573738363547281,4.870593599975109,54.1875
13,8,0.9914,0.006657988165680473,0.9900662251655629,0.9209445585215605,0.0009971194327498339,0.07905544147843946,0.9542553191489361,4.712562399916351,52.53125
13,9,0.9901,0.0073431952662721895,0.9504950495049505,0.9514370664023786,0.0055611166722277835,0.04856293359762143,0.9509658246656761,4.36217310000211,47.84375
14,0,0.9956,0.003125,0.9661354581673307,0.9897959183673469,0.00376940133037694,0.010204081632653073,0.9778225806451611,4.619064900092781,49.171875
14,1,0.9923,0.005065816326530613,0.9393687707641196,0.9964757709251101,0.00823463056965595,0.0035242290748899174,0.9670799486960239,4.618359499843791,44.53125
14,2,0.9924,0.005778571428571429,0.9867617107942973,0.938953488372093,0.0014495985727029437,0.061046511627906974,0.9622641509433961,4.6752322998363525,52.296875
14,3,0.9938,0.005687755102040816,0.9749498997995992,0.9633663366336633,0.0027808676307007787,0.036633663366336666,0.9691235059760955,4.886459099827334,53.015625
14,4,0.9925,0.005052551020408163,0.974869109947644,0.9480651731160896,0.0026613439787092482,0.05193482688391038,0.9612803304078473,4.847798000089824,52.4375
14,5,0.9938,0.004990816326530612,0.9694570135746606,0.9607623318385651,0.0029644268774703555,0.039237668161434924,0.9650900900900902,4.767069899942726,53.796875
14,6,0.9958,0.0029316326530612244,0.9721649484536082,0.9843423799582464,0.0029860650298606504,0.01565762004175364,0.9782157676348547,4.8590106999035925,54.234375
14,7,0.9909,0.0071566326530612245,0.9579667644183774,0.953307392996109,0.004792688363798484,0.046692607003890996,0.9556313993174061,4.73620230006054,53.0
14,8,0.9912,0.00685408163265306,0.9857456140350878,0.9229979466119097,0.0014402836250830932,0.0770020533880903,0.953340402969247,4.837742199888453,53.34375
14,9,0.9893,0.007516326530612244,0.9430255402750491,0.9514370664023786,0.006450895339784228,0.04856293359762143,0.9472126295017267,4.860828600125387,52.875
15,0,0.9957,0.0031924444444444452,0.968031968031968,0.9887755102040816,0.003547671840354767,0.011224489795918391,0.9782937910146391,4.58466020016931,51.0625
15,1,0.9926,0.0052,0.9424520433694745,0.9955947136563876,0.0077834179357022,0.004405286343612369,0.9682947729220222,4.871973099885508,53.5625
15,2,0.9917,0.0059262222222222225,0.9886714727085479,0.9302325581395349,0.0012265834076717217,0.06976744186046513,0.9585621567648528,4.818188000004739,53.890625
15,3,0.9939,0.005760000000000001,0.9788092835519677,0.9603960396039604,0.0023359288097886542,0.03960396039603964,0.9695152423788106,4.7936799000017345,53.546875
15,4,0.9922,0.0051035555555555565,0.9778012684989429,0.9419551934826884,0.002328675981370592,0.05804480651731159,0.9595435684647303,4.833124000113457,53.375
15,5,0.9938,0.005066666666666667,0.973744292237443,0.9562780269058296,0.0025252525252525255,0.04372197309417036,0.9649321266968326,4.790577800013125,52.09375
15,6,0.9964,0.0029715555555555563,0.9792099792099792,0.9832985386221295,0.0022119000221190004,0.01670146137787054,0.98125,4.748950799927115,51.15625
15,7,0.9911,0.007201777777777778,0.9634748272458046,0.9494163424124513,0.004123941150245208,0.05058365758754868,0.9563939245467907,4.658781099831685,51.109375
15,8,0.9906,0.006900888888888889,0.9899777282850779,0.9127310061601642,0.0009971194327498339,0.08726899383983577,0.9497863247863247,4.87480100011453,53.671875
15,9,0.9897,0.007615555555555557,0.9476284584980237,0.9504459861248761,0.005894783672561451,0.049554013875123926,0.9490351311232064,4.876252300105989,53.046875
16,0,0.9956,0.003180078125,0.9661354581673307,0.9897959183673469,0.00376940133037694,0.010204081632653073,0.9778225806451611,4.8907512000296265,53.75
16,1,0.9922,0.005194140625,0.9385892116182573,0.9964757709251101,0.008347433728144388,0.0035242290748899174,0.9666666666666667,4.580820299917832,49.875
16,2,0.9917,0.006001171875,0.9856704196519959,0.9331395348837209,0.0015611061552185548,0.06686046511627908,0.9586859133897462,4.709171500056982,50.53125
16,3,0.9936,0.0058140625,0.973,0.9633663366336633,0.003003337041156841,0.036633663366336666,0.9681592039800996,4.770516799995676,52.921875
16,4,0.9928,0.0052109375,0.9769392033542977,0.9490835030549898,0.002439565313816811,0.050916496945010215,0.9628099173553718,4.89562249998562,53.953125
16,5,0.9943,0.00510625,0.9728199320498301,0.9630044843049327,0.002635046113306983,0.036995515695067316,0.967887323943662,4.868273600004613,54.453125
16,6,0.9961,0.002946875,0.9761658031088083,0.9832985386221295,0.00254368502543685,0.01670146137787054,0.9797191887675507,4.970770600019023,54.90625
16,7,0.9912,0.007233984375,0.958984375,0.9552529182879378,0.004681230494872938,0.04474708171206221,0.9571150097465887,4.888859800063074,53.296875
16,8,0.9909,0.006991796875,0.9900110987791343,0.9158110882956879,0.0009971194327498339,0.08418891170431209,0.9514666666666667,4.827703200047836,52.984375
16,9,0.9893,0.007740234375,0.942156862745098,0.9524281466798811,0.0065621176732287845,0.04757185332011893,0.9472646623952685,5.021120700053871,52.90625
17,0,0.9959,0.00314878892733564,0.9690309690309691,0.9897959183673469,0.003436807095343681,0.010204081632653073,0.9793033821302373,4.89384560007602,54.59375
17,1,0.9923,0.0053,0.9393687707641196,0.9964757709251101,0.00823463056965595,0.0035242290748899174,0.9670799486960239,4.820806500036269,54.171875
17,2,0.9913,0.006060899653979239,0.9876160990712074,0.9273255813953488,0.0013380909901873326,0.07267441860465118,0.9565217391304347,4.944309200160205,54.90625
17,3,0.9939,0.005807266435986159,0.9768844221105528,0.9623762376237623,0.0025583982202447165,0.03762376237623766,0.9695760598503741,4.872327799908817,53.0
17,4,0.9926,0.005267820069204153,0.9809322033898306,0.9429735234215886,0.001996007984031936,0.05702647657841142,0.9615784008307374,4.919119199970737,55.0625
17,5,0.9943,0.005162283737024222,0.9793340987370838,0.9562780269058296,0.001976284584980237,0.04372197309417036,0.9676687464549064,4.817922000074759,53.28125
17,6,0.9962,0.0030041522491349483,0.9771784232365145,0.9832985386221295,0.0024330900243309003,0.01670146137787054,0.9802289281997919,5.014721799874678,54.34375
17,7,0.991,0.007282006920415225,0.9616141732283464,0.9503891050583657,0.004346856888096299,0.04961089494163429,0.9559686888454011,5.288818700006232,53.859375
17,8,0.9904,0.0070993079584775074,0.9910514541387024,0.9096509240246407,0.0008863283846665189,0.09034907597535935,0.9486081370449678,4.765285399975255,53.140625
17,9,0.9901,0.007807266435986159,0.953187250996016,0.9484638255698712,0.005227449671894116,0.05153617443012881,0.9508196721311476,4.766901300055906,52.296875
18,0,0.9954,0.003190740740740741,0.9642147117296223,0.9897959183673469,0.003991130820399113,0.010204081632653073,0.9768378650553878,4.820452899904922,52.84375
18,1,0.9921,0.005416049382716049,0.9378109452736318,0.9964757709251101,0.008460236886632826,0.0035242290748899174,0.9662537377189236,4.865911400178447,54.0625
18,2,0.9919,0.00610925925925926,0.9876923076923076,0.9331395348837209,0.0013380909901873326,0.06686046511627908,0.959641255605381,4.8112806000281125,53.625
18,3,0.994,0.005847530864197531,0.9740518962075848,0.9663366336633663,0.0028921023359288096,0.03366336633663369,0.9701789264413518,4.874501300044358,54.1875
18,4,0.9931,0.005310493827160495,0.9780104712041885,0.9511201629327902,0.002328675981370592,0.048879837067209775,0.9643779039752194,4.953333399957046,55.078125
18,5,0.9943,0.005182716049382716,0.976054732041049,0.9596412556053812,0.00230566534914361,0.04035874439461884,0.9677784058790277,4.734499699901789,52.46875
18,6,0.9958,0.0030101851851851856,0.9731404958677686,0.9832985386221295,0.0028754700287547,0.01670146137787054,0.9781931464174455,4.8172307999338955,53.15625
18,7,0.9909,0.007271913580246914,0.9579667644183774,0.953307392996109,0.004792688363798484,0.046692607003890996,0.9556313993174061,4.906097200000659,52.703125
18,8,0.9912,0.007161728395061729,0.9900442477876106,0.9188911704312115,0.0009971194327498339,0.08110882956878851,0.9531416400425985,4.946344900177792,55.34375
18,9,0.9899,0.007876543209876545,0.9468503937007874,0.9534192269573836,0.006006006006006006,0.04658077304261643,0.9501234567901236,4.8981739999726415,54.5625
19,0,0.9956,0.0032288088642659276,0.9661354581673307,0.9897959183673469,0.00376940133037694,0.010204081632653073,0.9778225806451611,4.759094299981371,52.5625
19,1,0.9924,0.005486426592797784,0.9408825978351374,0.9955947136563876,0.008009024252679076,0.004405286343612369,0.9674657534246575,4.893211399903521,54.828125
19,2,0.9907,0.0061803324099723,0.9875389408099688,0.9215116279069767,0.0013380909901873326,0.07848837209302328,0.9533834586466166,4.895685700001195,53.671875
19,3,0.9942,0.005925207756232687,0.9788732394366197,0.9633663366336633,0.0023359288097886542,0.036633663366336666,0.9710578842315369,4.993377599865198,55.140625
19,4,0.9928,0.005384764542936288,0.9809725158562368,0.945010183299389,0.001996007984031936,0.05498981670061098,0.9626556016597512,4.910877600079402,53.875
