K,L,Accuracy,Mean-squared error,Precision,Recall,Type 1 error rate,Type 2 error rate,F1 score,Real time (s),CPU time (s)
2,7,0.991,0.006525,0.9342592592592592,0.9815175097276264,0.007913508693713777,0.018482490272373586,0.9573055028462998,2.9871292000170797,35.75
2,8,0.994,0.0061,0.9721074380165289,0.9661190965092402,0.0029913582982495014,0.033880903490759784,0.9691040164778577,3.0150446000043303,36.59375
2,9,0.9881,0.007475,0.9120370370370371,0.9762140733399405,0.010566121677232788,0.02378592666005952,0.9430349449497366,3.128946000011638,39.203125
3,0,0.997,0.002688888888888889,0.9759519038076152,0.9938775510204082,0.0026607538802660754,0.006122448979591799,0.9848331648129423,3.121755599975586,39.296875
3,1,0.9959,0.003622222222222222,0.9675213675213675,0.9973568281938326,0.004286520022560632,0.002643171806167355,0.9822125813449024,3.1049769001547247,39.890625
3,2,0.9946,0.0044888888888888895,0.9851190476190477,0.9622093023255814,0.001672613737734166,0.03779069767441856,0.973529411764706,3.1311588000971824,40.796875
3,3,0.9937,0.005788888888888889,0.973026973026973,0.9643564356435643,0.003003337041156841,0.035643564356435675,0.9686723023371456,3.2015541000291705,40.75
3,4,0.9945,0.004422222222222223,0.9793174767321613,0.9643584521384929,0.0022177866489243737,0.035641547861507084,0.9717804002052335,3.1785463001579046,42.09375
3,5,0.9938,0.005311111111111111,0.9683972911963883,0.9618834080717489,0.0030742204655248135,0.03811659192825112,0.9651293588301463,3.1556798999663442,40.921875
3,6,0.997,0.0025888888888888893,0.9833333333333333,0.9853862212943633,0.0017695200176952002,0.014613778705636737,0.9843587069864442,3.1791294999420643,41.671875
3,7,0.9927,0.0061555555555555565,0.9649464459591042,0.9640077821011673,0.004012483281319661,0.03599221789883267,0.9644768856447687,3.218048500129953,40.78125
3,8,0.993,0.00568888888888889,0.9891774891774892,0.9383983572895277,0.0011079104808331486,0.061601642710472304,0.9631190727081138,3.075540899997577,40.46875
3,9,0.9919,0.0068444444444444455,0.9603174603174603,0.9593657086223984,0.0044488933377822264,0.04063429137760155,0.9598413485374319,3.1159560000523925,40.4375
4,0,0.9963,0.00270625,0.9672943508424182,0.9959183673469387,0.003658536585365854,0.004081632653061273,0.9813976872800403,3.110518400091678,38.390625
4,1,0.9945,0.003575,0.9553119730185498,0.9982378854625551,0.005978567399887197,0.0017621145374449032,0.976303317535545,3.1623829999007285,40.984375
4,2,0.9945,0.0044625,0.9803343166175025,0.9660852713178295,0.0022301516503122213,0.03391472868217049,0.9731576378721327,3.137992199975997,40.65625
4,3,0.9931,0.00533125,0.9599217986314761,0.9722772277227723,0.004560622914349277,0.027722772277227747,0.9660600098376783,3.120349399978295,40.140625
4,4,0.9945,0.00459375,0.9686552072800809,0.9755600814663951,0.003437569305832779,0.024439918533604943,0.9720953830542872,3.2037217998877168,40.6875
4,5,0.9933,0.0048375,0.9508196721311475,0.9753363228699552,0.004940711462450593,0.024663677130044803,0.9629219701162146,3.120920700021088,40.765625
4,6,0.996,0.00255,0.9702868852459017,0.988517745302714,0.0032072550320725503,0.011482254697286032,0.9793174767321613,3.1196657000109553,40.390625
4,7,0.9918,0.0064375,0.9496197718631179,0.9717898832684825,0.005907267053053946,0.02821011673151752,0.9605769230769232,3.1490712999366224,39.890625
4,8,0.9937,0.00571875,0.9830328738069989,0.9517453798767967,0.0017726567693330379,0.04825462012320325,0.9671361502347418,3.1268472000956535,39.46875
4,9,0.99,0.0067,0.9357622243528284,0.9672943508424182,0.007451896340785229,0.032705649157581784,0.9512670565302145,3.1073379998560995,39.25
5,0,0.9965,0.0027120000000000004,0.972027972027972,0.9928571428571429,0.0031042128603104213,0.0071428571428571175,0.9823321554770317,3.1182880999986082,38.125
5,1,0.9952,0.0038760000000000005,0.9625531914893617,0.9964757709251101,0.0049633389734912575,0.0035242290748899174,0.9792207792207792,3.0287679000757635,38.078125
5,2,0.9941,0.004576,0.986013986013986,0.9563953488372093,0.0015611061552185548,0.043604651162790664,0.9709788489916381,5.055608599912375,43.328125
5,3,0.9936,0.005388,0.9748995983935743,0.9613861386138614,0.0027808676307007787,0.03861386138613865,0.9680957128614157,6.820423200028017,49.3125
5,4,0.9941,0.004628,0.9802289281997919,0.9592668024439919,0.002106897316478155,0.04073319755600813,0.9696345856922285,6.52020199992694,46.375
5,5,0.9939,0.004696,0.9737742303306728,0.9573991031390134,0.0025252525252525255,0.04260089686098656,0.9655172413793103,6.223841599887237,45.421875
5,6,0.997,0.00256,0.9823284823284824,0.9864300626304802,0.0018801150188011502,0.013569937369519836,0.9843749999999999,6.154662400018424,44.421875
5,7,0.9922,0.006448000000000001,0.9647749510763209,0.9591439688715954,0.004012483281319661,0.040856031128404635,0.9619512195121951,6.198791799833998,44.15625
5,8,0.9925,0.005932000000000001,0.9891186071817193,0.9332648870636551,0.0011079104808331486,0.06673511293634493,0.9603803486529319,6.184473800007254,44.171875
5,9,0.991,0.006856,0.9572139303482587,0.9534192269573836,0.004782560338115894,0.04658077304261643,0.9553128103277061,6.146630699979141,44.21875
6,0,0.996,0.0027833333333333334,0.9653465346534653,0.9948979591836735,0.003880266075388027,0.005102040816326481,0.9798994974874372,6.067685999907553,43.734375
6,1,0.9937,0.004069444444444444,0.9496644295302014,0.9973568281938326,0.00676818950930626,0.002643171806167355,0.9729265148259563,6.093194599961862,44.328125
6,2,0.9943,0.004802777777777777,0.9841112214498511,0.9602713178294574,0.001784121320249777,0.039728682170542595,0.9720451201569398,6.0915241001639515,44.078125
6,3,0.9935,0.005394444444444444,0.9673590504451038,0.9683168316831683,0.0036707452725250277,0.03168316831683171,0.9678377041068777,6.230337199987844,44.515625
6,4,0.9947,0.0045472222222222225,0.9734964322120285,0.9725050916496945,0.0028831226436016855,0.027494908350305547,0.9730005094243505,6.145276100141928,43.765625
6,5,0.9943,0.004713888888888889,0.96440489432703,0.9719730941704036,0.003513394817742644,0.028026905829596438,0.9681742043551089,6.17652039998211,44.875
6,6,0.9963,0.0025277777777777777,0.9742533470648815,0.9874739039665971,0.0027648750276487504,0.012526096033402934,0.9808190772420944,6.080063299974427,44.375
6,7,0.9918,0.006580555555555556,0.9530651340996169,0.9678988326848249,0.005461435577351761,0.032101167315175094,0.9604247104247104,6.207171899965033,44.5
6,8,0.9931,0.00623888888888889,0.984994640943194,0.9435318275154004,0.0015510746731664082,0.056468172484599566,0.9638175144205559,6.116141099948436,43.71875
6,9,0.9903,0.006908333333333334,0.9453125,0.9593657086223984,0.006228450672895117,0.04063429137760155,0.9522872602065913,6.004849800141528,43.53125
7,0,0.9965,0.002787755102040816,0.972027972027972,0.9928571428571429,0.0031042128603104213,0.0071428571428571175,0.9823321554770317,6.098301199963316,43.828125
7,1,0.9944,0.004212244897959184,0.9568162574089755,0.9955947136563876,0.005752961082910322,0.004405286343612369,0.9758203799654577,6.1050024998839945,43.53125
7,2,0.994,0.004908163265306122,0.9869739478957916,0.9544573643410853,0.0014495985727029437,0.0455426356589147,0.9704433497536946,6.104622000129893,43.921875
7,3,0.9941,0.005248979591836735,0.9798183652875883,0.9613861386138614,0.002224694104560623,0.03861386138613865,0.9705147426286856,6.209256300004199,44.703125
7,4,0.9942,0.004677551020408163,0.9822546972860126,0.9582484725050916,0.0018851186515857175,0.0417515274949084,0.9701030927835051,6.061160599812865,43.96875
7,5,0.9945,0.004665306122448979,0.9771949828962372,0.9607623318385651,0.0021958717610891525,0.039237668161434924,0.9689089881288865,6.136171900201589,43.90625
7,6,0.9971,0.002526530612244898,0.9843587069864442,0.9853862212943633,0.0016589250165892503,0.014613778705636737,0.9848721961398017,6.174402200151235,43.828125
7,7,0.992,0.006651020408163265,0.962890625,0.9591439688715954,0.0042353990191707535,0.040856031128404635,0.9610136452241715,6.427718800026923,44.515625
7,8,0.9923,0.0062448979591836744,0.9869706840390879,0.9332648870636551,0.0013294925769997785,0.06673511293634493,0.9593667546174143,6.203091900097206,44.53125
7,9,0.9909,0.006987755102040816,0.959,0.9504459861248761,0.0045601156712267825,0.049554013875123926,0.9547038327526132,6.3764331000857055,45.265625
8,0,0.996,0.0029125,0.967196819085487,0.9928571428571429,0.003658536585365854,0.0071428571428571175,0.9798590130916415,6.234375699888915,44.703125
8,1,0.9929,0.004453125,0.9433333333333334,0.9973568281938326,0.007670614777213762,0.002643171806167355,0.9695931477516061,6.23889739997685,45.296875
8,2,0.994,0.00505,0.986,0.9554263565891473,0.0015611061552185548,0.04457364341085268,0.9704724409448819,6.059516200097278,44.046875
8,3,0.9939,0.00529375,0.972139303482587,0.9673267326732673,0.003114571746384872,0.0326732673267327,0.969727047146402,6.404632499907166,45.40625
8,4,0.9944,0.004753125,0.9783057851239669,0.9643584521384929,0.002328675981370592,0.035641547861507084,0.9712820512820513,6.388238999992609,45.890625
8,5,0.9949,0.00456875,0.967741935483871,0.9753363228699552,0.003184014053579271,0.024663677130044803,0.9715242881072027,6.288474099943414,44.390625
8,6,0.9964,0.00256875,0.9772256728778468,0.9853862212943633,0.0024330900243309003,0.014613778705636737,0.9812889812889813,6.283993999939412,45.03125
8,7,0.9917,0.006753125,0.957405614714424,0.9620622568093385,0.00490414623272403,0.037937743190661455,0.9597282872392043,6.154688599985093,44.09375
8,8,0.9928,0.0063625,0.9849462365591398,0.9404517453798767,0.0015510746731664082,0.05954825462012325,0.9621848739495799,6.134780199965462,43.953125
8,9,0.9898,0.00715,0.9441723800195886,0.9554013875123885,0.006339673006339673,0.044598612487611544,0.9497536945812808,6.198548799846321,44.828125
9,0,0.9959,0.0029876543209876546,0.9690309690309691,0.9897959183673469,0.003436807095343681,0.010204081632653073,0.9793033821302373,6.1875920000020415,44.0
9,1,0.9931,0.004625925925925925,0.9456521739130435,0.9964757709251101,0.007332205301748449,0.0035242290748899174,0.9703989703989704,6.132134499959648,43.890625
9,2,0.9931,0.005279012345679013,0.9878419452887538,0.9447674418604651,0.0013380909901873326,0.05523255813953487,0.9658246656760773,6.017974500078708,43.125
9,3,0.994,0.005460493827160494,0.9788306451612904,0.9613861386138614,0.0023359288097886542,0.03861386138613865,0.9700299700299699,6.032054499955848,43.234375
9,4,0.993,0.004766666666666667,0.9820295983086681,0.9460285132382892,0.0018851186515857175,0.05397148676171082,0.9636929460580913,6.170941400108859,43.890625
9,5,0.9948,0.00475925925925926,0.9794520547945206,0.9618834080717489,0.001976284584980237,0.03811659192825112,0.9705882352941178,6.146203299984336,44.203125
9,6,0.9967,0.0026370370370370376,0.9812695109261186,0.9843423799582464,0.0019907100199071004,0.01565762004175364,0.982803543512246,6.20471700001508,44.171875
9,7,0.9918,0.006816049382716051,0.9628180039138943,0.9571984435797666,0.0042353990191707535,0.04280155642023342,0.96,6.0500841999892145,43.421875
9,8,0.9918,0.006401234567901235,0.9890350877192983,0.9260780287474333,0.0011079104808331486,0.07392197125256672,0.9565217391304347,6.034326600143686,43.921875
9,9,0.9901,0.007241975308641974,0.9540918163672655,0.9474727452923687,0.005116227338449561,0.05252725470763131,0.9507707608155147,6.079173099948093,43.578125
10,0,0.9959,0.003001,0.9671641791044776,0.9918367346938776,0.003658536585365854,0.008163265306122436,0.9793450881612089,6.228303599869832,44.5
10,1,0.9929,0.00474,0.9440734557595993,0.9964757709251101,0.007557811618725325,0.0035242290748899174,0.9695670810115731,6.111030800035223,44.234375
10,2,0.9934,0.005379000000000001,0.9839679358717435,0.9515503875968992,0.001784121320249777,0.04844961240310075,0.9674876847290641,6.106441600015387,43.609375
10,3,0.9941,0.005499,0.975024975024975,0.9663366336633663,0.0027808676307007787,0.03366336633663369,0.9706613625062158,6.198832200141624,44.5625
10,4,0.9936,0.004825,0.9801255230125523,0.9541751527494908,0.002106897316478155,0.04582484725050917,0.9669762641898866,6.233440099982545,44.875
10,5,0.9952,0.004792,0.9752252252252253,0.9708520179372198,0.0024154589371980675,0.029147982062780242,0.9730337078651685,6.150820800103247,43.671875
10,6,0.9962,0.002684,0.9752066115702479,0.9853862212943633,0.0026542800265428003,0.014613778705636737,0.9802699896157839,6.2661497998051345,45.078125
10,7,0.9916,0.006843000000000001,0.9600389863547758,0.958171206225681,0.004569772625947392,0.04182879377431903,0.9591041869522883,6.274580300087109,45.3125
10,8,0.9923,0.006478,0.9848648648648649,0.9353182751540041,0.0015510746731664082,0.06468172484599588,0.9594523433385993,6.2755130000878125,44.46875
10,9,0.9898,0.0073290000000000004,0.9450441609421001,0.9544103072348861,0.006228450672895117,0.04558969276511393,0.9497041420118344,6.250525200041011,44.125
20,0,0.9953,0.00326025,0.9632571996027806,0.9897959183673469,0.004101995565410199,0.010204081632653073,0.9763462506290891,6.241424500010908,44.640625
20,1,0.9917,0.005606999999999999,0.9354304635761589,0.9955947136563876,0.008798646362098138,0.004405286343612369,0.9645753307725139,6.165437600109726,44.828125
20,2,0.991,0.006277500000000001,0.9865702479338843,0.9253875968992248,0.0014495985727029437,0.07461240310077522,0.955,6.17910429998301,45.03125
20,3,0.9939,0.00595125,0.9730807577268196,0.9663366336633663,0.003003337041156841,0.03366336633663369,0.9696969696969697,6.240542800165713,44.53125
20,4,0.9926,0.005455,0.9778947368421053,0.9460285132382892,0.002328675981370592,0.05397148676171082,0.9616977225672878,6.311209999956191,45.28125
20,5,0.9944,0.0053152500000000005,0.9771689497716894,0.9596412556053812,0.0021958717610891525,0.04035874439461884,0.9683257918552036,6.314609699882567,45.015625
20,6,0.9959,0.0031035,0.9741468459152016,0.9832985386221295,0.0027648750276487504,0.01670146137787054,0.9787012987012987,6.411919899983332,45.359375
20,7,0.9909,0.0073992500000000004,0.9588638589618022,0.9523346303501945,0.004681230494872938,0.0476653696498055,0.9555880917520742,6.2371217999607325,45.109375
20,8,0.9911,0.007295,0.988950276243094,0.9188911704312115,0.0011079104808331486,0.08110882956878851,0.9526343799893561,6.244400000199676,44.953125
20,9,0.9892,0.008192,0.9447186574531096,0.9484638255698712,0.006228450672895117,0.05153617443012881,0.9465875370919883,6.204743199981749,44.40625
30,0,0.9956,0.003399,0.9661354581673307,0.9897959183673469,0.00376940133037694,0.010204081632653073,0.9778225806451611,6.187058900017291,44.4375
30,1,0.9909,0.006391111111111111,0.9292763157894737,0.9955947136563876,0.00970107163000564,0.004405286343612369,0.9612930667800935,6.1453246998135,44.65625
30,2,0.9901,0.006918777777777778,0.987460815047022,0.9156976744186046,0.0013380909901873326,0.08430232558139539,0.9502262443438915,6.283185899956152,44.265625
30,3,0.9933,0.006374888888888888,0.9738693467336683,0.9594059405940594,0.0028921023359288096,0.04059405940594063,0.9665835411471322,6.244426800170913,44.9375
30,4,0.9922,0.006058555555555555,0.9818763326226013,0.9378818737270875,0.0018851186515857175,0.062118126272912466,0.959375,6.323529600165784,45.546875
30,5,0.9931,0.005910555555555555,0.9746251441753172,0.9473094170403588,0.0024154589371980675,0.05269058295964124,0.9607731665719159,6.113537699915469,44.53125
30,6,0.9952,0.003494555555555556,0.9690721649484536,0.9812108559498957,0.0033178500331785005,0.018789144050104345,0.975103734439834,6.5892271001357585,47.28125
30,7,0.9898,0.008037111111111111,0.9557086614173228,0.9445525291828794,0.005015604101649577,0.05544747081712065,0.9500978473581212,6.413137899944559,44.921875
30,8,0.9897,0.008204555555555555,0.9887766554433222,0.9045174537987679,0.0011079104808331486,0.09548254620123209,0.9447721179624665,6.155302600003779,43.84375
30,9,0.9886,0.008963777777777779,0.9408866995073891,0.9464816650148662,0.00667334000667334,0.05351833498513381,0.9436758893280631,6.235852699959651,44.515625
40,0,0.9953,0.0035863125000000005,0.9651046859421735,0.9877551020408163,0.003880266075388027,0.01224489795918371,0.9762985375693395,6.253570100059733,44.734375
40,1,0.9898,0.007084375,0.9209453952730237,0.9955947136563876,0.010941906373378454,0.004405286343612369,0.9568162574089756,6.509600199991837,45.625
40,2,0.9896,0.007598812500000001,0.989451476793249,0.9089147286821705,0.0011150758251561106,0.09108527131782951,0.9474747474747475,6.419208399951458,47.421875
40,3,0.992,0.006835062499999999,0.9744897959183674,0.9455445544554455,0.0027808676307007787,0.054455445544554504,0.9597989949748743,6.431660099886358,46.390625
40,4,0.9917,0.006535249999999999,0.9828141783029001,0.9317718940936863,0.0017742293191394987,0.06822810590631367,0.9566126502875065,6.302014300134033,46.140625
40,5,0.9922,0.0065043125000000005,0.9743589743589743,0.9372197309417041,0.0024154589371980675,0.06278026905829592,0.9554285714285715,6.226348900003359,44.890625
40,6,0.9947,0.0037349375000000004,0.9641025641025641,0.9812108559498957,0.00387082503870825,0.018789144050104345,0.9725814795654423,6.4275634998921305,46.578125
40,7,0.9896,0.008508062500000002,0.9583333333333334,0.9396887159533074,0.004681230494872938,0.060311284046692615,0.9489194499017682,6.411479200003669,46.296875
40,8,0.9881,0.008983125,0.9896907216494846,0.8870636550308009,0.0009971194327498339,0.11293634496919913,0.9355711965349215,6.31202149996534,45.671875
40,9,0.988,0.009579,0.9379310344827586,0.9435084241823588,0.007007007007007007,0.05649157581764119,0.940711462450593,6.201139200013131,45.65625
50,0,0.9951,0.00377136,0.96318407960199,0.9877551020408163,0.004101995565410199,0.01224489795918371,0.9753148614609571,6.3220526000950485,45.3125
50,1,0.9893,0.007642,0.9172077922077922,0.9955947136563876,0.011505922165820644,0.004405286343612369,0.9547950992817912,6.430631600087509,46.984375
50,2,0.989,0.00815604,0.9914712153518124,0.9011627906976745,0.0008920606601248885,0.09883720930232553,0.9441624365482234,6.574819599976763,47.6875
50,3,0.9915,0.007203480000000001,0.9724208375893769,0.9425742574257425,0.003003337041156841,0.05742574257425748,0.9572649572649572,6.6142692000139505,46.546875
50,4,0.9912,0.007149680000000001,0.9816810344827587,0.9276985743380856,0.0018851186515857175,0.07230142566191444,0.9539267015706806,6.207744099898264,44.1875
50,5,0.9917,0.0070169199999999985,0.9764428739693758,0.929372197309417,0.0021958717610891525,0.070627802690583,0.9523262492820219,6.3040174001362175,45.046875
50,6,0.9949,0.00397032,0.9680082559339526,0.9791231732776617,0.0034284450342844503,0.02087682672233826,0.9735339906590555,6.179633199935779,44.578125
50,7,0.9891,0.00897912,0.9563058589870904,0.9367704280155642,0.00490414623272403,0.0632295719844358,0.9464373464373464,6.181096399901435,44.34375
50,8,0.9871,0.009549720000000003,0.9895712630359212,0.8767967145790554,0.0009971194327498339,0.12320328542094461,0.929776810016331,6.208649399923161,44.84375
50,9,0.9872,0.010222160000000001,0.9348469891411648,0.9385530227948464,0.007340674007340674,0.061446977205153575,0.9366963402571712,6.226198700023815,44.9375
60,0,0.995,0.003862166666666666,0.9622266401590457,0.9877551020408163,0.0042128603104212865,0.01224489795918371,0.9748237663645518,6.2607674999162555,44.875
60,1,0.9881,0.008123888888888889,0.9090177133655395,0.9947136563876652,0.012746756909193458,0.005286343612334821,0.9499368952461086,6.2794000001158565,45.140625
60,2,0.9883,0.008661694444444444,0.9924650161463939,0.8934108527131783,0.0007805530776092774,0.10658914728682167,0.9403365629780724,6.234216500073671,44.953125
60,3,0.9914,0.007526027777777777,0.9704684317718941,0.9435643564356435,0.0032258064516129032,0.056435643564356486,0.9568273092369478,6.123478899942711,44.234375
60,4,0.9911,0.007572777777777779,0.9806243272335845,0.9276985743380856,0.001996007984031936,0.07230142566191444,0.9534275248560963,6.243781399913132,45.5
60,5,0.9913,0.007402472222222223,0.9763313609467456,0.9248878923766816,0.0021958717610891525,0.07511210762331844,0.9499136442141624,6.2882770001888275,45.71875
60,6,0.9948,0.004095111111111111,0.9679752066115702,0.9780793319415448,0.0034284450342844503,0.02192066805845516,0.9730010384215991,6.446286299964413,46.015625
60,7,0.9883,0.009312638888888888,0.9541375872382851,0.9309338521400778,0.0051270619705751225,0.06906614785992216,0.9423929098966026,6.165475399931893,44.453125
60,8,0.9862,0.010161222222222223,0.9894613583138173,0.8675564681724846,0.0009971194327498339,0.13244353182751545,0.924507658643326,6.227741899900138,44.65625
60,9,0.9869,0.01078688888888889,0.935515873015873,0.9345887016848364,0.007229451673896118,0.06541129831516357,0.9350520575111552,6.272971299942583,45.25
70,0,0.9949,0.003984959183673469,0.9621890547263682,0.986734693877551,0.0042128603104212865,0.013265306122449028,0.9743073047858942,6.332538299961016,45.53125
70,1,0.9876,0.008558530612244897,0.9053728949478749,0.9947136563876652,0.013310772701635646,0.005286343612334821,0.9479429051217464,6.174423099961132,44.9375
70,2,0.987,0.009106224489795917,0.9902173913043478,0.8827519379844961,0.0010035682426404995,0.11724806201550386,0.9334016393442622,6.217988700140268,45.390625
70,3,0.9909,0.00788091836734694,0.970317297850563,0.9386138613861386,0.0032258064516129032,0.06138613861386144,0.9542023150478107,6.25350739993155,44.265625
70,4,0.9908,0.008006775510204083,0.982646420824295,0.9226069246435845,0.0017742293191394987,0.07739307535641549,0.9516806722689075,6.246335300151259,44.984375
70,5,0.9913,0.0077988163265306125,0.9797377830750894,0.92152466367713,0.0018664909969257795,0.07847533632286996,0.949740034662045,6.267841999884695,44.921875
70,6,0.9944,0.004250285714285714,0.9649484536082474,0.9770354906054279,0.0037602300376023004,0.022964509394572064,0.970954356846473,6.318039200035855,45.65625
70,7,0.9875,0.009647265306122449,0.951048951048951,0.9260700389105059,0.005461435577351761,0.07392996108949412,0.9383932971907344,6.2354583002161235,45.203125
70,8,0.9853,0.010665224489795918,0.9881936245572609,0.8593429158110883,0.0011079104808331486,0.14065708418891165,0.9192751235584844,6.295044400030747,45.578125
70,9,0.9868,0.011287857142857143,0.9345887016848364,0.9345887016848364,0.007340674007340674,0.06541129831516357,0.9345887016848364,6.1609282998833805,44.265625
80,0,0.9949,0.004094703125,0.9621890547263682,0.986734693877551,0.0042128603104212865,0.013265306122449028,0.9743073047858942,6.251479000085965,45.046875
80,1,0.987,0.008985453125,0.9010375099760575,0.9947136563876652,0.013987591652566272,0.005286343612334821,0.9455611390284758,6.287721500033513,45.375
80,2,0.9867,0.009572578124999998,0.9912568306010929,0.8788759689922481,0.0008920606601248885,0.12112403100775193,0.9316897791474062,6.343326000031084,45.65625
80,3,0.9907,0.008249421875,0.9702564102564103,0.9366336633663367,0.0032258064516129032,0.06336633663366331,0.9531486146095719,6.572626099921763,46.84375
80,4,0.9905,0.008403625000000001,0.9846994535519126,0.9175152749490835,0.0015524506542470614,0.08248472505091653,0.9499209277807064,6.350160900037736,45.484375
80,5,0.9909,0.008206765625,0.9796407185628743,0.9170403587443946,0.0018664909969257795,0.0829596412556054,0.9473074696004633,6.277188400039449,45.515625
80,6,0.9947,0.004379125,0.96794208893485,0.9770354906054279,0.0034284450342844503,0.022964509394572064,0.9724675324675324,6.696032900130376,47.328125
80,7,0.9874,0.009978562500000001,0.9519038076152304,0.9241245136186771,0.005349977708426215,0.07587548638132291,0.9378084896347483,6.388057800009847,45.171875
80,8,0.9843,0.011194078125000001,0.9868891537544696,0.8501026694045175,0.0012187015289164636,0.1498973305954825,0.9134031991174849,6.350344100035727,45.203125
80,9,0.9861,0.011818,0.9298418972332015,0.9326065411298315,0.007896785674563452,0.06739345887016845,0.9312221672439386,6.4397170001175255,46.125
90,0,0.995,0.004219074074074074,0.9622266401590457,0.9877551020408163,0.0042128603104212865,0.01224489795918371,0.9748237663645518,6.355155499884859,45.34375
90,1,0.9867,0.009418604938271605,0.8988853503184714,0.9947136563876652,0.014326001128031585,0.005286343612334821,0.944374738603095,6.321847599931061,45.90625
90,2,0.9857,0.010044172839506173,0.9911602209944751,0.8691860465116279,0.0008920606601248885,0.1308139534883721,0.9261744966442953,6.4169606999494135,45.609375
90,3,0.9906,0.00855488888888889,0.9711934156378601,0.9346534653465347,0.003114571746384872,0.0653465346534653,0.9525731584258326,6.500810000114143,46.71875
90,4,0.9901,0.008729481481481482,0.9846322722283205,0.9134419551934827,0.0015524506542470614,0.0865580448065173,0.9477020602218701,6.57066179998219,47.953125
90,5,0.9905,0.008551555555555555,0.9772455089820359,0.9147982062780269,0.002086078173034695,0.08520179372197312,0.9449913144180659,6.630786000052467,47.984375
90,6,0.9942,0.004500333333333334,0.966804979253112,0.9728601252609603,0.0035390400353904005,0.02713987473903967,0.9698231009365245,6.399779399856925,46.5625
90,7,0.9872,0.01025448148148148,0.9509018036072144,0.9231517509727627,0.005461435577351761,0.0768482490272373,0.9368213228035539,6.528601800091565,47.59375
90,8,0.9834,0.011640617283950619,0.9855769230769231,0.8418891170431212,0.0013294925769997785,0.1581108829568788,0.9080841638981174,6.456379400100559,46.515625
90,9,0.9856,0.012223481481481483,0.9277942631058358,0.929633300297324,0.008119230341452564,0.07036669970267595,0.9287128712871286,6.3443129998631775,45.515625
100,0,0.9949,0.0043148200000000005,0.963110667996012,0.9857142857142858,0.004101995565410199,0.014285714285714235,0.9742813918305598,6.459911599988118,46.1875
100,1,0.9864,0.00983507,0.8967434471803019,0.9947136563876652,0.014664410603496898,0.005286343612334821,0.9431913116123642,6.40911060012877,46.046875
100,2,0.9853,0.01042895,0.9911209766925638,0.8653100775193798,0.0008920606601248885,0.13468992248062017,0.9239524055871702,6.530814899830148,46.578125
100,3,0.9904,0.00880231,0.9721074380165289,0.9316831683168317,0.003003337041156841,0.06831683168316827,0.9514661274014156,6.448767600115389,46.375
100,4,0.9902,0.00908162,0.9857142857142858,0.9134419551934827,0.0014415613218008428,0.0865580448065173,0.9482029598308669,6.670107200043276,47.609375
