K,L,Accuracy,Mean-squared error,Precision,Recall,Type 1 error rate,Type 2 error rate,F1 score,Real time (s),CPU time (s)
7,5,0.9945,0.004665306122448979,0.9771949828962372,0.9607623318385651,0.0021958717610891525,0.039237668161434924,0.9689089881288865,4.689293599920347,51.4375
7,6,0.9971,0.002526530612244898,0.9843587069864442,0.9853862212943633,0.0016589250165892503,0.014613778705636737,0.9848721961398017,4.845066800015047,53.25
7,7,0.992,0.006651020408163265,0.962890625,0.9591439688715954,0.0042353990191707535,0.040856031128404635,0.9610136452241715,4.774308299878612,53.46875
7,8,0.9923,0.0062448979591836744,0.9869706840390879,0.9332648870636551,0.0013294925769997785,0.06673511293634493,0.9593667546174143,4.665949800051749,51.484375
7,9,0.9909,0.006987755102040816,0.959,0.9504459861248761,0.0045601156712267825,0.049554013875123926,0.9547038327526132,4.810761000029743,53.703125
8,0,0.996,0.0029125,0.967196819085487,0.9928571428571429,0.003658536585365854,0.0071428571428571175,0.9798590130916415,4.6824906000401825,51.40625
8,1,0.9929,0.004453125,0.9433333333333334,0.9973568281938326,0.007670614777213762,0.002643171806167355,0.9695931477516061,4.797447000164539,53.390625
8,2,0.994,0.00505,0.986,0.9554263565891473,0.0015611061552185548,0.04457364341085268,0.9704724409448819,4.825491100084037,52.578125
8,3,0.9939,0.00529375,0.972139303482587,0.9673267326732673,0.003114571746384872,0.0326732673267327,0.969727047146402,4.820549000054598,52.609375
8,4,0.9944,0.004753125,0.9783057851239669,0.9643584521384929,0.002328675981370592,0.035641547861507084,0.9712820512820513,4.482011300045997,49.0625
8,5,0.9949,0.00456875,0.967741935483871,0.9753363228699552,0.003184014053579271,0.024663677130044803,0.9715242881072027,4.924667799845338,53.84375
8,6,0.9964,0.00256875,0.9772256728778468,0.9853862212943633,0.0024330900243309003,0.014613778705636737,0.9812889812889813,4.752537499880418,52.90625
8,7,0.9917,0.006753125,0.957405614714424,0.9620622568093385,0.00490414623272403,0.037937743190661455,0.9597282872392043,4.903196700150147,53.640625
8,8,0.9928,0.0063625,0.9849462365591398,0.9404517453798767,0.0015510746731664082,0.05954825462012325,0.9621848739495799,4.83268509991467,53.140625
8,9,0.9898,0.00715,0.9441723800195886,0.9554013875123885,0.006339673006339673,0.044598612487611544,0.9497536945812808,4.873682799981907,54.609375
9,0,0.9959,0.0029876543209876546,0.9690309690309691,0.9897959183673469,0.003436807095343681,0.010204081632653073,0.9793033821302373,4.825041099917144,51.90625
9,1,0.9931,0.004625925925925925,0.9456521739130435,0.9964757709251101,0.007332205301748449,0.0035242290748899174,0.9703989703989704,4.9270399999804795,54.140625
9,2,0.9931,0.005279012345679013,0.9878419452887538,0.9447674418604651,0.0013380909901873326,0.05523255813953487,0.9658246656760773,4.733706099912524,52.875
9,3,0.994,0.005460493827160494,0.9788306451612904,0.9613861386138614,0.0023359288097886542,0.03861386138613865,0.9700299700299699,4.73694230010733,53.09375
9,4,0.993,0.004766666666666667,0.9820295983086681,0.9460285132382892,0.0018851186515857175,0.05397148676171082,0.9636929460580913,4.731057200115174,51.25
9,5,0.9948,0.00475925925925926,0.9794520547945206,0.9618834080717489,0.001976284584980237,0.03811659192825112,0.9705882352941178,4.617625599959865,51.03125
9,6,0.9967,0.0026370370370370376,0.9812695109261186,0.9843423799582464,0.0019907100199071004,0.01565762004175364,0.982803543512246,4.848375499946997,53.796875
9,7,0.9918,0.006816049382716051,0.9628180039138943,0.9571984435797666,0.0042353990191707535,0.04280155642023342,0.96,4.840657300082967,53.65625
9,8,0.9918,0.006401234567901235,0.9890350877192983,0.9260780287474333,0.0011079104808331486,0.07392197125256672,0.9565217391304347,4.78099500015378,52.59375
9,9,0.9901,0.007241975308641974,0.9540918163672655,0.9474727452923687,0.005116227338449561,0.05252725470763131,0.9507707608155147,4.583570000017062,52.140625
10,0,0.9959,0.003001,0.9671641791044776,0.9918367346938776,0.003658536585365854,0.008163265306122436,0.9793450881612089,4.742682399926707,52.640625
10,1,0.9929,0.00474,0.9440734557595993,0.9964757709251101,0.007557811618725325,0.0035242290748899174,0.9695670810115731,4.6862967000342906,52.734375
10,2,0.9934,0.005379000000000001,0.9839679358717435,0.9515503875968992,0.001784121320249777,0.04844961240310075,0.9674876847290641,4.809120799880475,54.109375
10,3,0.9941,0.005499,0.975024975024975,0.9663366336633663,0.0027808676307007787,0.03366336633663369,0.9706613625062158,4.752987100044265,52.9375
10,4,0.9936,0.004825,0.9801255230125523,0.9541751527494908,0.002106897316478155,0.04582484725050917,0.9669762641898866,4.744284099899232,53.96875
10,5,0.9952,0.004792,0.9752252252252253,0.9708520179372198,0.0024154589371980675,0.029147982062780242,0.9730337078651685,4.763995700050145,53.484375
10,6,0.9962,0.002684,0.9752066115702479,0.9853862212943633,0.0026542800265428003,0.014613778705636737,0.9802699896157839,4.824735099915415,53.171875
10,7,0.9916,0.006843000000000001,0.9600389863547758,0.958171206225681,0.004569772625947392,0.04182879377431903,0.9591041869522883,4.816704400116578,52.765625
10,8,0.9923,0.006478,0.9848648648648649,0.9353182751540041,0.0015510746731664082,0.06468172484599588,0.9594523433385993,4.684707399923354,53.046875
10,9,0.9898,0.0073290000000000004,0.9450441609421001,0.9544103072348861,0.006228450672895117,0.04558969276511393,0.9497041420118344,4.8090039999224246,53.625
20,0,0.9953,0.00326025,0.9632571996027806,0.9897959183673469,0.004101995565410199,0.010204081632653073,0.9763462506290891,4.826584399910644,52.859375
20,1,0.9917,0.005606999999999999,0.9354304635761589,0.9955947136563876,0.008798646362098138,0.004405286343612369,0.9645753307725139,4.750115799950436,54.625
20,2,0.991,0.006277500000000001,0.9865702479338843,0.9253875968992248,0.0014495985727029437,0.07461240310077522,0.955,4.427615100052208,49.78125
20,3,0.9939,0.00595125,0.9730807577268196,0.9663366336633663,0.003003337041156841,0.03366336633663369,0.9696969696969697,5.021310399984941,52.9375
20,4,0.9926,0.005455,0.9778947368421053,0.9460285132382892,0.002328675981370592,0.05397148676171082,0.9616977225672878,4.643300799885765,51.328125
20,5,0.9944,0.0053152500000000005,0.9771689497716894,0.9596412556053812,0.0021958717610891525,0.04035874439461884,0.9683257918552036,4.725164100062102,53.25
20,6,0.9959,0.0031035,0.9741468459152016,0.9832985386221295,0.0027648750276487504,0.01670146137787054,0.9787012987012987,4.908155299955979,53.828125
20,7,0.9909,0.0073992500000000004,0.9588638589618022,0.9523346303501945,0.004681230494872938,0.0476653696498055,0.9555880917520742,4.799795700004324,52.96875
20,8,0.9911,0.007295,0.988950276243094,0.9188911704312115,0.0011079104808331486,0.08110882956878851,0.9526343799893561,4.890242600115016,53.40625
20,9,0.9892,0.008192,0.9447186574531096,0.9484638255698712,0.006228450672895117,0.05153617443012881,0.9465875370919883,4.764379099942744,53.265625
30,0,0.9956,0.003399,0.9661354581673307,0.9897959183673469,0.00376940133037694,0.010204081632653073,0.9778225806451611,4.837980299955234,52.984375
30,1,0.9909,0.006391111111111111,0.9292763157894737,0.9955947136563876,0.00970107163000564,0.004405286343612369,0.9612930667800935,4.9518087999895215,54.28125
30,2,0.9901,0.006918777777777778,0.987460815047022,0.9156976744186046,0.0013380909901873326,0.08430232558139539,0.9502262443438915,4.830057499930263,52.984375
30,3,0.9933,0.006374888888888888,0.9738693467336683,0.9594059405940594,0.0028921023359288096,0.04059405940594063,0.9665835411471322,4.863563699880615,54.40625
30,4,0.9922,0.006058555555555555,0.9818763326226013,0.9378818737270875,0.0018851186515857175,0.062118126272912466,0.959375,4.974960399791598,54.421875
30,5,0.9931,0.005910555555555555,0.9746251441753172,0.9473094170403588,0.0024154589371980675,0.05269058295964124,0.9607731665719159,5.0183268000837415,54.609375
30,6,0.9952,0.003494555555555556,0.9690721649484536,0.9812108559498957,0.0033178500331785005,0.018789144050104345,0.975103734439834,4.6978430999442935,53.640625
30,7,0.9898,0.008037111111111111,0.9557086614173228,0.9445525291828794,0.005015604101649577,0.05544747081712065,0.9500978473581212,4.924656999995932,54.546875
30,8,0.9897,0.008204555555555555,0.9887766554433222,0.9045174537987679,0.0011079104808331486,0.09548254620123209,0.9447721179624665,5.059783099917695,55.890625
30,9,0.9886,0.008963777777777779,0.9408866995073891,0.9464816650148662,0.00667334000667334,0.05351833498513381,0.9436758893280631,4.91918920003809,55.453125
40,0,0.9953,0.0035863125000000005,0.9651046859421735,0.9877551020408163,0.003880266075388027,0.01224489795918371,0.9762985375693395,4.867499600164592,54.640625
40,1,0.9898,0.007084375,0.9209453952730237,0.9955947136563876,0.010941906373378454,0.004405286343612369,0.9568162574089756,4.856948500033468,54.015625
40,2,0.9896,0.007598812500000001,0.989451476793249,0.9089147286821705,0.0011150758251561106,0.09108527131782951,0.9474747474747475,4.859703999944031,54.328125
40,3,0.992,0.006835062499999999,0.9744897959183674,0.9455445544554455,0.0027808676307007787,0.054455445544554504,0.9597989949748743,4.945191199891269,54.90625
40,4,0.9917,0.006535249999999999,0.9828141783029001,0.9317718940936863,0.0017742293191394987,0.06822810590631367,0.9566126502875065,4.789230100112036,54.859375
40,5,0.9922,0.0065043125000000005,0.9743589743589743,0.9372197309417041,0.0024154589371980675,0.06278026905829592,0.9554285714285715,4.665782399941236,52.078125
40,6,0.9947,0.0037349375000000004,0.9641025641025641,0.9812108559498957,0.00387082503870825,0.018789144050104345,0.9725814795654423,4.4687047998886555,51.265625
40,7,0.9896,0.008508062500000002,0.9583333333333334,0.9396887159533074,0.004681230494872938,0.060311284046692615,0.9489194499017682,4.874071300029755,55.296875
40,8,0.9881,0.008983125,0.9896907216494846,0.8870636550308009,0.0009971194327498339,0.11293634496919913,0.9355711965349215,4.834327300079167,55.03125
40,9,0.988,0.009579,0.9379310344827586,0.9435084241823588,0.007007007007007007,0.05649157581764119,0.940711462450593,4.850683300057426,54.875
50,0,0.9951,0.00377136,0.96318407960199,0.9877551020408163,0.004101995565410199,0.01224489795918371,0.9753148614609571,4.90942050004378,55.875
